,sex,employment,marital,income,social2,rate
691,1,employed,1,8524,0.50212324,
692,1,employed,1,13469,0.57359362,
693,1,employed,0,8514,0.80131173,
694,1,employed,1,9906,0.70264161,
695,1,student,0,4362,0.86126471,
696,0,retired,1,3482,0.23265943,
697,1,employed,1,8037,0.79315054,
698,0,employed,1,12634,0.0,0.08383082200722414
699,0,unemployed,1,8701,0.0,
700,1,employed,0,7832,0.0,
701,1,unemployed,1,0,0.55224413,
702,0,employed,0,19130,0.0,
703,1,retired,1,4609,0.0,
704,0,employed,1,9183,0.15205336,
705,0,retired,1,7005,0.0039178939,
706,1,employed,1,30393,0.21971144,
707,1,employed,1,8009,0.59250861,
708,1,employed,0,19961,0.0,
709,1,retired,1,2848,0.02476478,
710,0,unemployed,1,0,0.0,
711,1,student,0,4712,0.82483196,
712,1,employed,1,14772,0.0,
713,1,employed,1,14471,0.0,
714,1,student,0,0,0.62011826,
715,0,retired,0,7573,0.31276447,
716,1,retired,1,5344,0.0,
717,1,retired,1,3866,0.26182574,
718,0,unemployed,0,18852,0.0,
719,1,unemployed,0,0,0.2324522,
720,1,employed,0,5646,0.0,
721,0,employed,0,8500,0.60781473,
722,1,employed,1,13934,0.60426509,
723,0,employed,1,6543,0.62222797,
724,1,unemployed,0,7419,0.81489372,
725,1,retired,1,3786,0.03655418,
726,1,student,0,0,0.42007861,
727,0,student,0,0,0.8985517,
728,1,employed,1,30534,0.30184284,0.06855661353202538
729,0,unemployed,1,19992,0.78657955,0.04126827314598491
730,1,employed,1,51050,0.52247101,0.04139907428641156
731,0,employed,1,5930,0.082022049,
732,1,employed,1,7559,0.52016282,
733,1,retired,0,11193,0.0,
734,0,unemployed,1,28809,0.50791699,0.07329045468845283
735,1,student,0,0,0.88558877,
736,1,student,1,0,0.80775934,
737,1,employed,1,8041,0.19694401,
738,1,employed,1,11788,0.0,
739,1,student,0,3397,0.92211264,
740,1,employed,1,19553,0.0,
741,1,student,0,0,0.3255125,
742,1,retired,0,6899,0.0,
743,0,employed,1,7477,0.62032318,
744,0,employed,1,9161,0.95815718,
745,0,employed,0,7985,0.85710794,
746,1,employed,1,74195,0.70494586,0.04014082442642786
747,0,unemployed,1,0,0.0,
748,1,employed,1,6539,0.0,
749,0,retired,1,4943,0.029965207,
750,1,employed,1,9623,0.64798999,
751,1,student,0,26018,0.7796737,0.09131078114363195
752,0,employed,1,6081,0.70888364,
753,1,employed,1,6705,0.24994285,
754,1,employed,1,21221,0.11465086,
755,1,employed,1,33755,0.62782747,0.07128602522669748
756,0,employed,0,10033,0.95706367,
757,0,employed,0,9090,0.65604883,
758,1,unemployed,0,0,0.64328718,
759,1,employed,0,5635,0.64677745,
760,1,employed,1,10872,0.52637988,
761,1,retired,0,6810,0.21039841,
762,1,student,0,0,0.40475753,
763,0,student,0,0,0.20751064,
764,1,employed,1,29529,0.23452415,0.08016359880865548
765,1,employed,1,10918,0.78471881,
766,1,student,0,68284,0.83359551,0.04420676694243618
767,0,employed,1,41225,0.36771595,
768,1,employed,1,26869,0.059912782,
769,1,employed,1,8133,0.45254865,
770,0,student,0,0,0.99151814,
771,1,employed,1,73625,0.82764542,0.04226320879354245
772,1,student,0,0,0.0,
773,1,student,0,0,0.90828478,
774,1,employed,1,9942,0.0,0.06813286293018606
775,0,unemployed,1,0,0.82172412,
776,1,employed,1,7687,0.0,
777,1,employed,1,9345,0.0,
778,1,employed,1,20472,0.095013641,
779,1,retired,1,5150,0.0,
780,1,employed,1,9290,0.11620347,
781,1,employed,1,16886,0.27144444,
782,1,unemployed,1,0,0.56153965,
783,0,student,0,18654,0.86437929,0.04892666398822471
784,1,student,0,0,0.0,
785,1,employed,1,17315,0.12529634,
786,0,student,0,0,0.15023741,
787,0,employed,1,16014,0.62869513,
788,1,employed,1,40966,0.81439894,0.04508705785146778
789,1,employed,0,7285,0.0,
790,1,unemployed,0,0,0.46300676,
791,1,employed,1,13196,0.64147693,
792,0,employed,1,11897,0.70098901,
793,1,retired,1,4650,0.30890453,
794,1,employed,1,20619,0.0,0.05528801194975415
795,1,employed,1,5855,0.8836056,
796,1,employed,1,14861,0.98849052,
797,1,employed,1,12208,0.023632709,
798,1,student,0,0,0.8759411,
799,1,student,0,0,0.55508018,
800,1,employed,1,15413,0.70413572,
801,1,employed,1,6034,0.18604425,
802,0,employed,1,36964,0.68198037,
803,1,unemployed,1,0,0.57967663,
804,1,unemployed,1,0,0.65155178,
805,1,student,0,1675,0.9165293,
806,1,unemployed,1,0,0.46180561,
807,1,employed,1,9453,0.0,
808,1,student,0,3828,0.83658981,
809,1,employed,0,24471,0.30276689,
810,1,employed,1,36274,0.60259867,0.04455572779429595
811,1,employed,1,19114,0.28528991,
812,1,employed,1,11671,0.7768147,
813,1,employed,1,6586,0.92999196,
814,0,retired,0,24194,0.26894724,
815,0,employed,1,24748,0.45359829,
816,1,student,0,0,0.78814709,
817,1,unemployed,1,8506,0.0,
818,0,employed,0,8315,0.037450343,
819,1,student,0,0,0.6449911,
820,1,student,0,0,0.0,
821,1,employed,1,12349,0.67410684,
822,0,student,0,0,0.99887979,
823,0,employed,1,5328,0.92192131,
824,1,retired,1,5085,0.28811976,
825,1,employed,1,15599,0.54267359,
826,1,retired,0,7850,0.24961674,
827,1,student,0,0,0.96921742,
828,0,unemployed,1,0,0.54999751,
829,1,employed,1,25257,0.34213856,
830,1,unemployed,1,26744,0.090360887,0.04735590469015263
831,1,employed,1,16522,0.51600927,
832,1,employed,1,21235,0.76817328,
833,0,unemployed,1,7661,0.62416703,
834,0,employed,1,378344,0.06758742,0.04871299641050432
835,0,employed,1,15510,0.6193831,0.08769658542993242
836,1,employed,1,10037,0.22202443,
837,1,unemployed,1,0,0.231831,
838,1,employed,1,8725,0.59272343,
839,1,employed,1,17800,0.026264997,
840,1,employed,1,13271,0.0,
841,1,employed,0,7814,0.0,
842,1,student,0,0,0.93229109,
843,1,employed,1,27311,0.24357444,
844,1,retired,0,10251,0.0097278468,
845,1,employed,1,8862,0.0,
846,0,employed,1,349602,0.69260097,0.042111530340267926
847,1,employed,1,11854,0.69813371,
848,0,employed,1,4922,0.42377076,
849,1,employed,1,9043,0.0,
850,0,employed,1,38385,0.3641538,
851,1,unemployed,1,9014,0.71950859,
852,0,employed,0,85717,0.52012187,0.05967181273586019
853,0,unemployed,0,0,0.0,
854,1,employed,0,13068,0.55402684,
855,1,employed,0,15098,0.084851876,
856,0,employed,0,53069,0.0,
857,1,employed,1,38574,0.0,0.08222103808091207
858,1,employed,1,17132,0.94953096,
859,1,student,0,0,0.8689943,
860,0,retired,1,4478,0.21313879,
861,0,employed,0,12511,0.21559912,
862,1,employed,1,14487,0.0,
863,1,employed,1,7964,0.404742,
864,1,student,1,98961,0.81315625,0.05345133597631941
865,0,student,0,22400,0.89633381,0.0413351134846462
866,1,employed,1,10378,0.0,
867,0,retired,1,25404,0.33939892,0.07837435636542855
868,1,student,0,3951,0.0,
869,1,retired,0,5936,0.0,
870,1,employed,1,27034,0.0,
871,0,employed,1,14681,0.97734064,
872,1,student,0,8328,0.84272426,
873,1,retired,1,6363,0.0,
874,1,unemployed,0,0,0.0,
875,1,employed,1,7851,0.46356282,
876,0,retired,0,31346,0.0,
877,1,employed,0,7641,0.59222984,
878,1,employed,1,9100,0.0,
879,1,employed,0,10561,0.57724601,
880,1,student,0,0,0.8587479,
881,1,employed,1,8122,0.50110257,
882,1,retired,0,2723,0.28193343,
883,1,employed,1,6038,0.16193601,
884,1,employed,1,10153,0.16875969,
885,1,unemployed,1,0,0.57251179,
886,1,employed,1,11138,0.42840219,
887,1,employed,0,24313,0.63236129,
888,0,unemployed,1,0,0.73448306,
889,1,retired,1,6654,0.20926218,
890,0,employed,0,19777,0.5106144,
891,1,employed,1,7285,0.5887574,
892,0,employed,1,5468,0.0,
893,1,student,0,2840,0.82362878,
894,1,student,0,0,0.11384948,
895,0,employed,1,22133,0.046002913,
896,1,employed,1,10153,0.0,
897,0,employed,1,7634,0.76969093,
898,1,retired,0,7509,0.25954825,
899,1,employed,1,25547,0.058043901,
900,0,retired,1,14452,0.00016575237,
901,1,employed,0,7112,0.30231544,
902,1,employed,1,8271,0.18388133,
903,0,unemployed,1,0,0.97420526,
904,1,employed,0,37046,0.55535239,0.059327732744799494
905,1,retired,0,14131,0.0,
906,1,employed,0,8302,0.68016213,
907,1,employed,1,10645,0.14538836,
908,1,retired,1,4841,0.0,
909,1,employed,1,9799,0.95994389,
910,1,employed,1,15620,0.34136233,
911,1,employed,1,29273,0.51120859,0.05590892422160596
912,0,employed,1,55318,0.55598116,0.06083953977062691
913,1,student,0,5605,0.90945166,
914,0,retired,1,3016,0.20830934,
915,1,employed,1,6221,0.50587612,
916,1,employed,1,18717,0.0,
917,0,employed,0,19943,0.59693885,0.06149892470507219
918,1,employed,0,8502,0.62989873,
919,1,retired,0,15251,0.23838893,
920,1,employed,1,6679,0.0,
921,0,employed,1,5286,0.30441424,
922,0,student,0,0,0.98634183,0.05761425258524808
923,1,employed,1,8682,0.46947008,
924,1,employed,0,10642,0.25727925,
925,1,unemployed,1,0,0.24740855,
926,1,unemployed,1,0,0.0,
927,0,employed,1,7533,0.24936487,
928,0,employed,1,20619,0.1946584,
929,0,unemployed,1,12320,0.60010052,
930,1,unemployed,1,0,0.0,
931,1,employed,0,13303,0.15962109,
932,0,student,0,0,0.051713564,
933,1,employed,1,7173,0.79683554,
934,0,employed,1,27316,0.22936527,
935,0,student,0,0,0.83059782,
936,1,employed,1,36107,0.039974533,
937,0,retired,1,5225,0.26643533,
938,1,student,0,0,0.93495643,
939,0,retired,1,3775,0.13855623,
940,1,employed,1,8011,0.96413183,
941,0,unemployed,1,13573,0.75253201,0.08533299226622618
942,1,employed,1,17620,0.0,
943,0,employed,1,5811,0.87369925,
944,1,student,0,7852,0.66376615,
945,0,employed,1,134189,0.044270188,0.06972740225956953
946,1,employed,1,9702,0.51993239,
947,1,employed,1,18424,0.58614546,
948,0,employed,1,11153,0.30449301,
949,1,employed,0,22819,0.3391307,
950,1,student,0,0,0.33353752,
951,0,unemployed,0,25342,0.55632341,0.05985314403395632
952,1,retired,0,7475,0.29996392,
953,1,employed,1,12558,0.48783657,
954,1,employed,0,21318,0.78911459,0.05016289946296705
955,1,employed,1,34940,0.74093318,0.06690568728931727
956,1,employed,1,7543,0.37125286,
957,1,employed,1,10030,0.36490008,
958,1,employed,1,11748,0.0,
959,1,student,0,2701,0.88667095,
960,1,employed,1,12860,0.0,
961,1,employed,1,22432,0.47241217,
962,1,employed,1,10096,0.60329944,
963,1,retired,1,11542,0.0,0.05037533873758476
964,1,student,0,5961,0.75579202,
965,1,employed,1,6135,0.70385253,
966,0,employed,1,32789,0.45938462,0.08235350117036183
967,0,employed,0,11328,0.39695191,
968,0,employed,0,8417,0.7951386,
969,1,employed,1,24055,0.9405849,
970,0,employed,1,24425,0.0,0.047047242100777015
971,0,student,1,0,0.55630887,
972,1,retired,1,4640,0.36919254,
973,1,student,0,0,0.0,
974,0,employed,1,5740,0.43940943,
975,1,employed,1,35335,0.510378,0.04443767577744769
976,1,employed,1,13612,0.79660875,
977,1,employed,0,7550,0.65896028,
978,1,employed,1,11694,0.13099918,
979,1,unemployed,1,0,0.64590871,
980,1,employed,0,13417,0.46289584,
981,1,employed,1,29066,0.74353856,0.06558522856655036
982,1,employed,0,6376,0.76357251,
983,1,employed,1,20005,0.90080243,
984,1,employed,0,15265,0.68243015,0.08115929386623913
985,1,employed,1,8583,0.35411087,
986,1,employed,1,7672,0.0,
987,1,retired,0,52915,0.00025076201,
988,1,employed,1,12942,0.30215856,
989,0,employed,1,611140,0.1839256,0.043585891925881325
990,1,student,0,0,0.31075615,
991,1,employed,0,10190,0.53724962,
992,1,employed,0,25479,0.0,
993,1,employed,0,242703,0.73716724,0.04101765127791753
994,1,employed,0,7031,0.65628892,
995,1,retired,1,8415,0.22178856,
996,1,employed,1,9278,0.57997441,
997,1,employed,0,42799,0.61386305,0.06742627445081864
998,1,employed,1,12987,0.50034201,
999,0,retired,1,4097,0.36047381,
1000,1,employed,1,14154,0.81785417,
1001,1,student,0,11599,0.33760202,0.0877923440819906
1002,1,employed,1,12777,0.2116176,
1003,1,employed,1,10745,0.60998547,
1004,1,employed,1,17476,0.34665257,
1005,0,unemployed,1,31103,0.39636809,0.049741792713114914
1006,1,employed,0,55242,0.62042367,0.04265692336441785
1007,1,employed,1,6440,0.0,
1008,1,student,0,0,0.042953204,
1009,1,unemployed,1,0,0.91277677,
1010,1,employed,1,17394,0.0,
1011,1,employed,1,20655,0.0,0.05528801194975415
1012,0,employed,1,9008,0.300675,
1013,0,employed,0,8220,0.64342755,
1014,1,employed,1,20814,0.38072744,
1015,1,employed,1,9317,0.17619815,
1016,1,retired,0,8239,0.0,
1017,1,employed,1,17919,0.58811885,
1018,1,retired,1,7383,0.0,
1019,0,retired,1,3277,0.039187398,
1020,1,unemployed,1,26164,0.87887061,
1021,0,employed,1,9230,0.68632013,
1022,1,employed,1,91875,0.56005633,0.04
1023,1,employed,1,9972,0.76433134,
1024,1,employed,1,11114,0.91716838,
1025,0,employed,1,8913,0.51281005,
1026,0,employed,1,14497,0.99899,
1027,1,employed,1,14547,0.75002289,
1028,0,unemployed,1,0,0.4397409,
1029,1,employed,1,10843,0.0,
1030,0,student,0,0,0.98354,
1031,0,employed,1,4548,0.63178778,
1032,1,employed,0,12996,0.67263812,
1033,0,employed,1,17985,0.16781554,
1034,1,student,0,8050,0.42158675,
1035,1,employed,0,5232,0.046259679,
1036,1,employed,1,11785,0.96244913,0.0834307084763817
1037,1,unemployed,0,15778,0.89340395,0.061451145846327
1038,1,student,0,7849,0.45967358,
1039,1,employed,1,64164,0.56584054,0.040173404492789534
1040,1,employed,1,9193,0.92411882,
1041,1,employed,1,41489,0.42159992,
1042,1,unemployed,0,12134,0.61368614,
1043,1,employed,1,40822,0.72068375,0.05169163699903303
1044,0,unemployed,1,26843,0.89749366,0.0617445801713702
1045,1,employed,1,16088,0.62602001,
1046,1,employed,0,16859,0.82305777,
1047,1,employed,1,213746,0.0,0.04
1048,1,retired,0,42955,0.0,0.04182339709475033
1049,1,employed,1,7747,0.2425357,
1050,1,employed,1,26470,0.60544151,
1051,1,employed,0,17836,0.23349042,
1052,1,unemployed,1,8852,0.60970181,
1053,1,employed,0,6071,0.97901618,
1054,1,unemployed,1,8763,0.15543562,
1055,1,employed,0,11856,0.0,
1056,0,unemployed,0,0,0.57451272,
1057,0,retired,1,5892,0.0,
1058,1,employed,1,11059,0.0,
1059,1,employed,0,28181,0.6136809,
1060,0,employed,1,6219,0.6071313,
1061,1,employed,0,16638,0.55315965,
1062,1,student,0,5907,0.57469422,
1063,1,employed,1,7518,0.3391338,
1064,1,employed,0,20190,0.57661927,0.06243470276585418
1065,0,employed,1,6007,0.0,
1066,1,employed,1,7422,0.82574838,
1067,1,employed,1,7229,0.92835957,
1068,1,employed,1,44503,0.61759192,0.0708956879441767
1069,1,student,0,2764,0.44577968,
1070,1,employed,0,17012,0.5263828,
1071,1,student,0,41942,0.16685066,0.062226544212399336
1072,0,employed,1,27136,0.62319422,
1073,0,employed,0,7707,0.48635045,
1074,1,employed,1,6577,0.082300648,
1075,1,employed,1,7028,0.045561835,
1076,0,unemployed,1,18816,0.42767313,0.04510336210142704
1077,1,retired,0,7177,0.0,
1078,1,employed,1,15850,0.41289717,
1079,1,employed,1,5871,0.57295185,
1080,0,student,0,0,0.18888204,
1081,1,employed,0,9065,0.0,
1082,1,student,0,0,0.85323781,
1083,1,employed,1,23409,0.63067752,0.07381542139157682
1084,1,employed,0,21352,0.64073521,
1085,1,employed,1,6965,0.34612545,
1086,0,unemployed,0,0,0.85602379,
1087,1,employed,1,7945,0.30766138,
1088,1,student,0,0,0.53073168,
1089,1,unemployed,1,0,0.18583311,
1090,1,employed,1,16034,0.0,
1091,0,employed,0,42120,0.0,0.04792200226934688
1092,1,employed,1,16827,0.020560097,
1093,0,employed,1,6078,0.75684881,
1094,1,retired,0,5381,0.20428137,
1095,1,employed,1,10107,0.67335802,
1096,1,student,0,5950,0.0,
1097,1,student,0,12954,0.80413264,0.06071390694832032
1098,1,employed,1,15482,0.64878494,
1099,1,employed,1,13350,0.35359025,
1100,1,employed,1,6217,0.66369307,
1101,1,employed,0,6644,0.58414882,
1102,1,employed,0,5869,0.73025447,
1103,0,student,0,11824,0.30966473,
1104,1,employed,1,25603,0.52531093,0.06609286158694486
1105,1,employed,1,57018,0.66524047,0.055336461073204266
1106,1,employed,1,7041,0.55071127,
1107,1,employed,1,23843,0.5479275,
1108,1,student,0,4576,0.87964475,
1109,1,employed,0,7615,0.26584703,
1110,1,retired,1,3926,0.38825181,
1111,1,employed,1,9817,0.60439855,
1112,1,employed,1,13091,0.029794086,
1113,1,employed,1,7815,0.71985066,
1114,0,employed,1,24802,0.0,0.054944824895980904
1115,0,employed,1,16860,0.13404505,
1116,0,retired,1,2742,0.0048155906,
1117,1,employed,1,6322,0.54880762,
1118,1,employed,1,29849,0.72535151,0.06035999316042856
1119,1,employed,1,8295,0.2664634,
1120,1,employed,0,35059,0.0,0.04240970455091331
1121,1,student,0,10908,0.8676753,0.074658231846236
1122,1,employed,0,18675,0.83292866,
1123,1,employed,0,6128,0.041712139,
1124,1,student,0,5267,0.42554355,
1125,0,employed,1,15174,0.0,
1126,1,employed,1,28354,0.0,0.05317263281377769
1127,1,employed,1,7811,0.52524573,
1128,0,student,1,3482,0.89316916,
1129,1,student,0,11172,0.79724205,0.05502524549218511
1130,0,unemployed,1,5700,0.16886182,
1131,1,retired,1,13214,0.0,
1132,1,employed,1,103548,0.41270334,0.043945775132776435
1133,1,employed,0,5584,0.79015601,
1134,1,retired,1,9440,0.0,
1135,0,unemployed,1,0,0.0,
1136,1,employed,1,21214,0.0,0.0683212600947036
1137,1,employed,1,45946,0.080651335,0.07620721085129044
1138,1,employed,0,21650,0.89225012,0.0488867633176759
1139,0,student,0,6286,0.0,
1140,1,student,0,3798,0.34461501,
1141,0,employed,1,7494,0.0,
1142,1,student,0,38857,0.81533402,0.04124337412473006
1143,1,employed,0,8475,0.88609225,
1144,1,unemployed,1,0,0.019689089,
1145,1,student,1,0,0.93723851,0.05030457649628156
1146,1,employed,1,23147,0.85969383,
1147,1,employed,1,8167,0.61558849,
1148,1,retired,1,7543,0.32290456,
1149,0,retired,1,23125,0.27244219,0.05295220109193875
1150,1,employed,1,13312,0.96793801,0.07075844513299158
1151,1,employed,1,53135,0.9244681,0.04035407079939372
1152,1,employed,1,6361,0.0,
1153,1,retired,1,69444,0.33394715,0.04
1154,1,employed,1,9788,0.67380315,
1155,1,employed,1,5711,0.3456867,
1156,1,employed,1,5985,0.66583139,
1157,1,employed,0,16019,0.28034532,
1158,0,unemployed,0,0,0.5380531,
1159,1,employed,1,54635,0.78117555,0.04241043830940325
1160,1,employed,0,7538,0.0,
1161,1,employed,1,8376,0.61980706,
1162,0,employed,1,5412,0.3972452,
1163,0,employed,1,7430,0.52733725,
1164,1,employed,1,12912,0.54443246,
1165,1,unemployed,1,5976,0.26818907,
1166,1,student,0,0,0.0,
1167,1,student,0,14572,0.0,0.06772959316968483
1168,1,employed,0,26070,0.65603673,
1169,0,employed,1,10547,0.26741737,
1170,1,employed,1,52306,0.59639347,0.040245229847933266
1171,0,retired,1,14452,0.16715899,0.07379669843350836
1172,0,retired,0,6387,0.0,
1173,0,employed,1,6216,0.66784209,
1174,0,retired,0,2723,0.0,
1175,1,employed,1,225876,0.50389332,0.04134779255566889
1176,1,employed,0,12705,0.64071864,
1177,1,employed,1,12116,0.0,
1178,1,employed,1,94351,0.80628663,0.041783902663061555
1179,1,employed,1,14781,0.23424505,
1180,0,unemployed,1,6916,0.57826585,
1181,1,employed,1,11918,0.032660268,
1182,1,employed,0,11940,0.0,
1183,0,retired,0,4029,0.13474438,
1184,0,employed,1,5165,0.21937236,
1185,1,unemployed,1,16960,0.0,0.07528458833791704
1186,1,employed,1,96530,0.38119602,0.04032086743730565
1187,1,employed,1,245077,0.46081206,0.041016454849310484
1188,1,employed,0,10243,0.058290694,
1189,0,employed,1,8586,0.0,
1190,1,employed,0,18269,0.78123373,0.07129690857307544
1191,1,unemployed,1,9397,0.71941674,
1192,1,employed,1,311412,0.095571287,0.0411240857182922
1193,1,employed,1,130743,0.083836518,0.04193649581277361
1194,1,employed,0,5178,0.72136384,
1195,1,employed,0,8849,0.0341506,
1196,1,employed,1,7478,0.11368891,
1197,1,unemployed,0,0,0.0,
1198,1,employed,0,31218,0.27594066,
1199,0,employed,0,9778,0.74300086,
1200,0,employed,1,5794,0.0,
1201,1,employed,0,11404,0.63956094,
1202,0,retired,1,11212,0.34520239,
1203,1,student,0,0,0.94301325,
1204,1,employed,0,40553,0.78625381,0.07176460160645247
1205,1,retired,0,5088,0.2519114,
1206,1,employed,0,28277,0.74532002,0.04590335436572225
1207,1,employed,1,12852,0.18323396,
1208,0,employed,0,26430,0.90261102,
1209,0,employed,1,549325,0.0,0.04
1210,0,employed,1,4848,0.53789121,
1211,0,employed,1,6470,0.64557528,
1212,1,employed,1,25186,0.61728078,
1213,1,student,0,0,0.56863552,
1214,1,unemployed,1,0,0.787072,
1215,0,employed,1,4629,0.1699876,
1216,1,employed,0,12883,0.34334022,
1217,1,employed,1,11697,0.0,
1218,1,employed,1,19541,0.0,
1219,1,employed,0,11999,0.44001409,
1220,1,student,0,30089,0.30441457,
1221,1,employed,1,9706,0.88073212,
1222,1,employed,1,8053,0.55907422,
1223,1,employed,1,9271,0.79634726,
1224,1,unemployed,1,15262,0.30298403,
1225,1,retired,1,5269,0.10625578,
1226,1,employed,0,16477,0.0,
1227,1,employed,1,6404,0.47560924,
1228,1,unemployed,0,0,0.6227926,
1229,1,employed,1,11098,0.89089197,
1230,0,retired,1,2130,0.052769721,
1231,1,retired,1,180772,0.21650486,0.04281795984938611
1232,1,employed,1,5153,0.81353307,
1233,1,employed,1,6585,0.70719278,
1234,1,employed,0,107206,0.5881843,0.044016064257028115
1235,0,employed,1,26955,0.46192178,
