id,sex,employment,marital,income,social2
100811,1,employed,1,36274,.60259867
100812,1,employed,1,19114,.28528991
100813,1,employed,1,11671,.7768147
100814,1,employed,1,6586,.92999196
100815,0,retired,0,24194,.26894724
100816,0,employed,1,24748,.45359829
100817,1,student,0,0,.78814709
100818,1,unemployed,1,8506,0
100819,0,employed,0,8315,.037450343
100820,1,student,0,0,.6449911
100821,1,student,0,0,0
100822,1,employed,1,12349,.67410684
100823,0,student,0,0,.99887979
100824,0,employed,1,5328,.92192131
100825,1,retired,1,5085,.28811976
100826,1,employed,1,15599,.54267359
100827,1,retired,0,7850,.24961674
100828,1,student,0,0,.96921742
100829,0,unemployed,1,0,.54999751
100830,1,employed,1,25257,.34213856
100831,1,unemployed,1,26744,.090360887
100832,1,employed,1,16522,.51600927
100833,1,employed,1,21235,.76817328
100834,0,unemployed,1,7661,.62416703
100835,0,employed,1,378344,.06758742
100836,0,employed,1,15510,.6193831
100837,1,employed,1,10037,.22202443
100838,1,unemployed,1,0,.231831
100839,1,employed,1,8725,.59272343
100840,1,employed,1,17800,.026264997
100841,1,employed,1,13271,0
100842,1,employed,0,7814,0
100843,1,student,0,0,.93229109
100844,1,employed,1,27311,.24357444
100845,1,retired,0,10251,.0097278468
100846,1,employed,1,8862,0
100847,0,employed,1,349602,.69260097
100848,1,employed,1,11854,.69813371
100849,0,employed,1,4922,.42377076
100850,1,employed,1,9043,0
100851,0,employed,1,38385,.3641538
100852,1,unemployed,1,9014,.71950859
100853,0,employed,0,85717,.52012187
100854,0,unemployed,0,0,0
100855,1,employed,0,13068,.55402684
100856,1,employed,0,15098,.084851876
100857,0,employed,0,53069,0
100858,1,employed,1,38574,0
100859,1,employed,1,17132,.94953096
100860,1,student,0,0,.8689943
100861,0,retired,1,4478,.21313879
100862,0,employed,0,12511,.21559912
100863,1,employed,1,14487,0
100864,1,employed,1,7964,.404742
100865,1,student,1,98961,.81315625
100866,0,student,0,22400,.89633381
100867,1,employed,1,10378,0
100868,0,retired,1,25404,.33939892
100869,1,student,0,3951,0
100870,1,retired,0,5936,0
100871,1,employed,1,27034,0
100872,0,employed,1,14681,.97734064
100873,1,student,0,8328,.84272426
100874,1,retired,1,6363,0
100875,1,unemployed,0,0,0
100876,1,employed,1,7851,.46356282
100877,0,retired,0,31346,0
100878,1,employed,0,7641,.59222984
100879,1,employed,1,9100,0
100880,1,employed,0,10561,.57724601
100881,1,student,0,0,.8587479
100882,1,employed,1,8122,.50110257
100883,1,retired,0,2723,.28193343
100884,1,employed,1,6038,.16193601
100885,1,employed,1,10153,.16875969
100886,1,unemployed,1,0,.57251179
100887,1,employed,1,11138,.42840219
100888,1,employed,0,24313,.63236129
100889,0,unemployed,1,0,.73448306
100890,1,retired,1,6654,.20926218
100891,0,employed,0,19777,.5106144
100892,1,employed,1,7285,.5887574
100893,0,employed,1,5468,0
100894,1,student,0,2840,.82362878
100895,1,student,0,0,.11384948
100896,0,employed,1,22133,.046002913
100897,1,employed,1,10153,0
100898,0,employed,1,7634,.76969093
100899,1,retired,0,7509,.25954825
100900,1,employed,1,25547,.058043901
100901,0,retired,1,14452,.00016575237
100902,1,employed,0,7112,.30231544
100903,1,employed,1,8271,.18388133
100904,0,unemployed,1,0,.97420526
100905,1,employed,0,37046,.55535239
100906,1,retired,0,14131,0
100907,1,employed,0,8302,.68016213
100908,1,employed,1,10645,.14538836
100909,1,retired,1,4841,0
100910,1,employed,1,9799,.95994389
100911,1,employed,1,15620,.34136233
100912,1,employed,1,29273,.51120859
100913,0,employed,1,55318,.55598116
100914,1,student,0,5605,.90945166
100915,0,retired,1,3016,.20830934
100916,1,employed,1,6221,.50587612
100917,1,employed,1,18717,0
100918,0,employed,0,19943,.59693885
100919,1,employed,0,8502,.62989873
100920,1,retired,0,15251,.23838893
100921,1,employed,1,6679,0
100922,0,employed,1,5286,.30441424
100923,0,student,0,0,.98634183
100924,1,employed,1,8682,.46947008
100925,1,employed,0,10642,.25727925
100926,1,unemployed,1,0,.24740855
100927,1,unemployed,1,0,0
100928,0,employed,1,7533,.24936487
100929,0,employed,1,20619,.1946584
100930,0,unemployed,1,12320,.60010052
100931,1,unemployed,1,0,0
100932,1,employed,0,13303,.15962109
100933,0,student,0,0,.051713564
100934,1,employed,1,7173,.79683554
100935,0,employed,1,27316,.22936527
100936,0,student,0,0,.83059782
100937,1,employed,1,36107,.039974533
100938,0,retired,1,5225,.26643533
100939,1,student,0,0,.93495643
100940,0,retired,1,3775,.13855623
100941,1,employed,1,8011,.96413183
100942,0,unemployed,1,13573,.75253201
100943,1,employed,1,17620,0
100944,0,employed,1,5811,.87369925
100945,1,student,0,7852,.66376615
100946,0,employed,1,134189,.044270188
100947,1,employed,1,9702,.51993239
100948,1,employed,1,18424,.58614546
100949,0,employed,1,11153,.30449301
100950,1,employed,0,22819,.3391307
100951,1,student,0,0,.33353752
100952,0,unemployed,0,25342,.55632341
100953,1,retired,0,7475,.29996392
100954,1,employed,1,12558,.48783657
100955,1,employed,0,21318,.78911459
100956,1,employed,1,34940,.74093318
100957,1,employed,1,7543,.37125286
100958,1,employed,1,10030,.36490008
100959,1,employed,1,11748,0
100960,1,student,0,2701,.88667095
100961,1,employed,1,12860,0
100962,1,employed,1,22432,.47241217
100963,1,employed,1,10096,.60329944
100964,1,retired,1,11542,0
100965,1,student,0,5961,.75579202
100966,1,employed,1,6135,.70385253
100967,0,employed,1,32789,.45938462
100968,0,employed,0,11328,.39695191
100969,0,employed,0,8417,.7951386
100970,1,employed,1,24055,.9405849
100971,0,employed,1,24425,0
100972,0,student,1,0,.55630887
100973,1,retired,1,4640,.36919254
100974,1,student,0,0,0
100975,0,employed,1,5740,.43940943
100976,1,employed,1,35335,.510378
100977,1,employed,1,13612,.79660875
100978,1,employed,0,7550,.65896028
100979,1,employed,1,11694,.13099918
100980,1,unemployed,1,0,.64590871
100981,1,employed,0,13417,.46289584
100982,1,employed,1,29066,.74353856
100983,1,employed,0,6376,.76357251
100984,1,employed,1,20005,.90080243
100985,1,employed,0,15265,.68243015
100986,1,employed,1,8583,.35411087
100987,1,employed,1,7672,0
100988,1,retired,0,52915,.00025076201
100989,1,employed,1,12942,.30215856
100990,0,employed,1,611140,.1839256
100991,1,student,0,0,.31075615
100992,1,employed,0,10190,.53724962
100993,1,employed,0,25479,0
100994,1,employed,0,242703,.73716724
100995,1,employed,0,7031,.65628892
100996,1,retired,1,8415,.22178856
100997,1,employed,1,9278,.57997441
100998,1,employed,0,42799,.61386305
100999,1,employed,1,12987,.50034201
101000,0,retired,1,4097,.36047381
101001,1,employed,1,14154,.81785417
101002,1,student,0,11599,.33760202
101003,1,employed,1,12777,.2116176
101004,1,employed,1,10745,.60998547
101005,1,employed,1,17476,.34665257
101006,0,unemployed,1,31103,.39636809
101007,1,employed,0,55242,.62042367
101008,1,employed,1,6440,0
101009,1,student,0,0,.042953204
101010,1,unemployed,1,0,.91277677
101011,1,employed,1,17394,0
101012,1,employed,1,20655,0
101013,0,employed,1,9008,.300675
101014,0,employed,0,8220,.64342755
101015,1,employed,1,20814,.38072744
101016,1,employed,1,9317,.17619815
101017,1,retired,0,8239,0
101018,1,employed,1,17919,.58811885
101019,1,retired,1,7383,0
101020,0,retired,1,3277,.039187398
101021,1,unemployed,1,26164,.87887061
101022,0,employed,1,9230,.68632013
101023,1,employed,1,91875,.56005633
101024,1,employed,1,9972,.76433134
101025,1,employed,1,11114,.91716838
101026,0,employed,1,8913,.51281005
101027,0,employed,1,14497,.99899
101028,1,employed,1,14547,.75002289
101029,0,unemployed,1,0,.4397409
101030,1,employed,1,10843,0
101031,0,student,0,0,.98354
101032,0,employed,1,4548,.63178778
101033,1,employed,0,12996,.67263812
101034,0,employed,1,17985,.16781554
101035,1,student,0,8050,.42158675
101036,1,employed,0,5232,.046259679
101037,1,employed,1,11785,.96244913
101038,1,unemployed,0,15778,.89340395
101039,1,student,0,7849,.45967358
101040,1,employed,1,64164,.56584054
101041,1,employed,1,9193,.92411882
101042,1,employed,1,41489,.42159992
101043,1,unemployed,0,12134,.61368614
101044,1,employed,1,40822,.72068375
101045,0,unemployed,1,26843,.89749366
101046,1,employed,1,16088,.62602001
101047,1,employed,0,16859,.82305777
101048,1,employed,1,213746,0
101049,1,retired,0,42955,0
101050,1,employed,1,7747,.2425357
101051,1,employed,1,26470,.60544151
101052,1,employed,0,17836,.23349042
101053,1,unemployed,1,8852,.60970181
101054,1,employed,0,6071,.97901618
101055,1,unemployed,1,8763,.15543562
101056,1,employed,0,11856,0
101057,0,unemployed,0,0,.57451272
101058,0,retired,1,5892,0
101059,1,employed,1,11059,0
101060,1,employed,0,28181,.6136809
101061,0,employed,1,6219,.6071313
101062,1,employed,0,16638,.55315965
101063,1,student,0,5907,.57469422
101064,1,employed,1,7518,.3391338
101065,1,employed,0,20190,.57661927
101066,0,employed,1,6007,0
101067,1,employed,1,7422,.82574838
101068,1,employed,1,7229,.92835957
101069,1,employed,1,44503,.61759192
101070,1,student,0,2764,.44577968
101071,1,employed,0,17012,.5263828
101072,1,student,0,41942,.16685066
101073,0,employed,1,27136,.62319422
101074,0,employed,0,7707,.48635045
101075,1,employed,1,6577,.082300648
101076,1,employed,1,7028,.045561835
101077,0,unemployed,1,18816,.42767313
101078,1,retired,0,7177,0
101079,1,employed,1,15850,.41289717
101080,1,employed,1,5871,.57295185
101081,0,student,0,0,.18888204
101082,1,employed,0,9065,0
101083,1,student,0,0,.85323781
101084,1,employed,1,23409,.63067752
101085,1,employed,0,21352,.64073521
101086,1,employed,1,6965,.34612545
101087,0,unemployed,0,0,.85602379
101088,1,employed,1,7945,.30766138
101089,1,student,0,0,.53073168
101090,1,unemployed,1,0,.18583311
101091,1,employed,1,16034,0
101092,0,employed,0,42120,0
101093,1,employed,1,16827,.020560097
101094,0,employed,1,6078,.75684881
101095,1,retired,0,5381,.20428137
101096,1,employed,1,10107,.67335802
101097,1,student,0,5950,0
101098,1,student,0,12954,.80413264
101099,1,employed,1,15482,.64878494
101100,1,employed,1,13350,.35359025
101101,1,employed,1,6217,.66369307
101102,1,employed,0,6644,.58414882
101103,1,employed,0,5869,.73025447
101104,0,student,0,11824,.30966473
101105,1,employed,1,25603,.52531093
101106,1,employed,1,57018,.66524047
101107,1,employed,1,7041,.55071127
101108,1,employed,1,23843,.5479275
101109,1,student,0,4576,.87964475
101110,1,employed,0,7615,.26584703
101111,1,retired,1,3926,.38825181
101112,1,employed,1,9817,.60439855
101113,1,employed,1,13091,.029794086
101114,1,employed,1,7815,.71985066
101115,0,employed,1,24802,0
101116,0,employed,1,16860,.13404505
101117,0,retired,1,2742,.0048155906
101118,1,employed,1,6322,.54880762
101119,1,employed,1,29849,.72535151
101120,1,employed,1,8295,.2664634
101121,1,employed,0,35059,0
101122,1,student,0,10908,.8676753
101123,1,employed,0,18675,.83292866
101124,1,employed,0,6128,.041712139
101125,1,student,0,5267,.42554355
101126,0,employed,1,15174,0
101127,1,employed,1,28354,0
101128,1,employed,1,7811,.52524573
101129,0,student,1,3482,.89316916
101130,1,student,0,11172,.79724205
101131,0,unemployed,1,5700,.16886182
101132,1,retired,1,13214,0
101133,1,employed,1,103548,.41270334
101134,1,employed,0,5584,.79015601
101135,1,retired,1,9440,0
101136,0,unemployed,1,0,0
101137,1,employed,1,21214,0
101138,1,employed,1,45946,.080651335
101139,1,employed,0,21650,.89225012
101140,0,student,0,6286,0
101141,1,student,0,3798,.34461501
101142,0,employed,1,7494,0
101143,1,student,0,38857,.81533402
101144,1,employed,0,8475,.88609225
101145,1,unemployed,1,0,.019689089
101146,1,student,1,0,.93723851
101147,1,employed,1,23147,.85969383
101148,1,employed,1,8167,.61558849
101149,1,retired,1,7543,.32290456
101150,0,retired,1,23125,.27244219
101151,1,employed,1,13312,.96793801
101152,1,employed,1,53135,.9244681
101153,1,employed,1,6361,0
101154,1,retired,1,69444,.33394715
101155,1,employed,1,9788,.67380315
101156,1,employed,1,5711,.3456867
101157,1,employed,1,5985,.66583139
101158,1,employed,0,16019,.28034532
101159,0,unemployed,0,0,.5380531
101160,1,employed,1,54635,.78117555
101161,1,employed,0,7538,0
101162,1,employed,1,8376,.61980706
101163,0,employed,1,5412,.3972452
101164,0,employed,1,7430,.52733725
101165,1,employed,1,12912,.54443246
101166,1,unemployed,1,5976,.26818907
101167,1,student,0,0,0
101168,1,student,0,14572,0
101169,1,employed,0,26070,.65603673
101170,0,employed,1,10547,.26741737
101171,1,employed,1,52306,.59639347
101172,0,retired,1,14452,.16715899
101173,0,retired,0,6387,0
101174,0,employed,1,6216,.66784209
101175,0,retired,0,2723,0
101176,1,employed,1,225876,.50389332
101177,1,employed,0,12705,.64071864
101178,1,employed,1,12116,0
101179,1,employed,1,94351,.80628663
101180,1,employed,1,14781,.23424505
101181,0,unemployed,1,6916,.57826585
101182,1,employed,1,11918,.032660268
101183,1,employed,0,11940,0
101184,0,retired,0,4029,.13474438
101185,0,employed,1,5165,.21937236
101186,1,unemployed,1,16960,0
101187,1,employed,1,96530,.38119602
101188,1,employed,1,245077,.46081206
101189,1,employed,0,10243,.058290694
101190,0,employed,1,8586,0
101191,1,employed,0,18269,.78123373
101192,1,unemployed,1,9397,.71941674
101193,1,employed,1,311412,.095571287
101194,1,employed,1,130743,.083836518
101195,1,employed,0,5178,.72136384
101196,1,employed,0,8849,.0341506
101197,1,employed,1,7478,.11368891
101198,1,unemployed,0,0,0
101199,1,employed,0,31218,.27594066
101200,0,employed,0,9778,.74300086
101201,0,employed,1,5794,0
101202,1,employed,0,11404,.63956094
101203,0,retired,1,11212,.34520239
101204,1,student,0,0,.94301325
101205,1,employed,0,40553,.78625381
101206,1,retired,0,5088,.2519114
101207,1,employed,0,28277,.74532002
101208,1,employed,1,12852,.18323396
101209,0,employed,0,26430,.90261102
101210,0,employed,1,549325,0
101211,0,employed,1,4848,.53789121
101212,0,employed,1,6470,.64557528
101213,1,employed,1,25186,.61728078
101214,1,student,0,0,.56863552
101215,1,unemployed,1,0,.787072
101216,0,employed,1,4629,.1699876
101217,1,employed,0,12883,.34334022
101218,1,employed,1,11697,0
101219,1,employed,1,19541,0
101220,1,employed,0,11999,.44001409
101221,1,student,0,30089,.30441457
101222,1,employed,1,9706,.88073212
101223,1,employed,1,8053,.55907422
101224,1,employed,1,9271,.79634726
101225,1,unemployed,1,15262,.30298403
101226,1,retired,1,5269,.10625578
101227,1,employed,0,16477,0
101228,1,employed,1,6404,.47560924
101229,1,unemployed,0,0,.6227926
101230,1,employed,1,11098,.89089197
101231,0,retired,1,2130,.052769721
101232,1,retired,1,180772,.21650486
101233,1,employed,1,5153,.81353307
101234,1,employed,1,6585,.70719278
101235,1,employed,0,107206,.5881843
101236,0,employed,1,26955,.46192178
101237,1,student,0,0,.26288897
101238,1,employed,0,8164,.34665188
101239,1,student,0,0,.74118495
101240,1,employed,0,5637,.15119775
101241,1,student,0,52683,.99681407
101242,0,student,0,3674,.8538034
101243,1,employed,0,5527,.84782338
101244,0,employed,1,9805,.24657604
101245,1,unemployed,1,0,0
101246,0,employed,0,12007,.55506563
101247,1,unemployed,1,12741,.85587591
101248,0,unemployed,1,5499,.58120471
101249,1,employed,1,6612,.73343879
101250,0,employed,0,15431,.70848769
101251,0,employed,0,9264,0
101252,1,student,0,5590,.67839837
101253,1,unemployed,1,0,.83570653
101254,0,employed,0,5784,.54176092
101255,1,unemployed,1,0,.077930175
101256,1,student,0,0,.84905863
101257,1,unemployed,1,6621,.50506032
101258,0,retired,1,3339,0
101259,1,employed,0,19090,0
101260,0,employed,1,6977,0
101261,1,retired,1,7876,0
101262,1,employed,1,35928,.4293732
101263,1,student,0,0,.312931
101264,1,employed,1,8691,.50879329
101265,0,employed,0,11809,.26117986
101266,1,employed,0,10383,.86096174
101267,1,employed,1,18610,.45879382
101268,1,employed,1,20349,.67176622
101269,0,student,0,38283,.50296259
101270,1,employed,1,11267,.047423765
101271,0,employed,1,8043,.32802036
101272,1,employed,1,15110,.2220494
101273,1,employed,1,7928,.77424216
101274,1,student,1,0,.86009687
101275,0,retired,1,3873,0
101276,1,employed,1,58873,0
101277,1,employed,1,21590,.58019042
101278,1,student,0,0,0
101279,1,employed,0,7258,.25824967
101280,1,student,0,0,.24790542
101281,1,student,0,0,.73596805
101282,1,employed,1,27432,.35341543
101283,0,employed,1,8942,.36268178
101284,1,employed,1,8996,0
101285,1,employed,0,9588,.65749055
101286,1,employed,1,9052,.025975551
101287,0,employed,1,9902,.93998981
101288,1,employed,1,8214,.066547446
101289,0,unemployed,1,0,.2204574
101290,1,retired,1,6936,.26701763
101291,1,unemployed,1,10836,.50126535
101292,1,employed,1,14515,.52916873
101293,1,employed,1,15276,.44303465
101294,0,retired,1,13319,.34400851
101295,1,employed,1,18749,.64985615
101296,1,retired,1,3714,.21618362
101297,1,employed,0,9895,.94317532
101298,0,unemployed,1,0,.50805867
101299,1,employed,0,9201,.71010369
101300,1,employed,0,7531,.5697217
101301,1,student,0,0,.59898883
101302,0,employed,1,8044,0
101303,1,employed,0,59627,.83146012
101304,0,retired,1,5557,.22390886
101305,1,unemployed,1,0,.78400528
101306,1,unemployed,1,17701,.94571918
101307,1,unemployed,1,0,.82560831
101308,1,employed,1,17750,.99077797
101309,1,employed,1,11483,.72267646
101310,1,student,0,0,.99888068
101311,1,unemployed,1,24052,0
101312,1,employed,1,6322,0
101313,0,unemployed,0,27413,.29788831
101314,1,employed,1,44036,.54127544
101315,1,employed,1,26265,0
101316,0,retired,0,20214,.29332954
101317,1,retired,1,12766,.25068462
101318,1,retired,1,9303,.34957749
101319,0,retired,0,3034,0
101320,1,student,0,3424,.99834228
101321,0,unemployed,0,27812,.65227139
101322,1,employed,1,17647,0
101323,1,employed,1,23598,.64219803
101324,1,unemployed,1,15729,.678074
101325,1,employed,1,27412,.5890097
101326,0,unemployed,1,0,0
101327,1,employed,1,8842,.23470117
101328,1,employed,1,9097,.62019289
101329,1,employed,0,7554,.93919712
101330,1,employed,0,5410,.50562704
101331,0,student,0,21692,0
101332,1,employed,1,14375,.91111976
101333,1,employed,0,10453,.59289509
101334,1,employed,1,7524,.54658198
101335,0,employed,1,11751,.61287546
101336,1,employed,1,7590,.58828807
101337,1,employed,1,8528,0
101338,1,retired,1,68341,.29914588
101339,0,employed,1,11887,.87819618
101340,1,student,0,6406,.98926127
101341,1,employed,0,5823,.6083172
101342,1,employed,1,16800,.63542396
101343,1,employed,1,7922,.62552088
101344,1,employed,0,15150,.80537671
101345,1,employed,1,7196,.55187088
101346,0,student,0,0,.15744065
101347,1,unemployed,1,0,.36926809
101348,1,employed,0,27568,.523803
101349,1,employed,1,6080,.64385712
