id,sex,employment,marital,income,social2
200807,1,retired,1,23438,.25911883
200808,1,employed,1,254948,.70724893
200809,1,unemployed,0,9377,0
200810,1,employed,1,28313,.37957615
200811,0,employed,1,7141,.62531507
200812,1,employed,1,37116,.079780608
200813,0,employed,0,7785,0
200814,1,employed,1,29754,.82595819
200815,0,retired,1,3809,.26125604
200816,1,employed,1,6703,.59032416
200817,1,employed,1,8001,.63002169
200818,0,student,0,0,.83480155
200819,0,employed,1,8744,.51505101
200820,1,employed,1,13016,.77112198
200821,1,employed,0,7824,.28063038
200822,1,employed,1,13760,.96728939
200823,0,student,0,11540,.1936553
200824,1,employed,1,13089,.6578992
200825,1,employed,1,12914,0
200826,1,student,0,0,.80033463
200827,1,employed,1,1000000,.84731966
200828,1,employed,0,23985,0
200829,0,retired,1,16443,.21003883
200830,1,unemployed,0,6717,.007178992
200831,1,employed,1,9874,.28537637
200832,1,employed,1,8849,.70596284
200833,0,unemployed,1,6926,.56780928
200834,1,employed,1,6886,.8270492
200835,0,student,0,0,.84007901
200836,1,retired,1,12975,.24584393
200837,0,employed,1,16710,.90618831
200838,1,unemployed,1,5925,0
200839,1,employed,1,13623,.58164966
200840,0,retired,0,9749,.21799679
200841,1,unemployed,1,25651,.402888
200842,1,employed,1,9446,.49387312
200843,1,employed,0,11484,.23080996
200844,1,student,0,0,.61403096
200845,1,employed,0,7570,.73886836
200846,1,employed,0,6298,.47796065
200847,1,unemployed,0,16176,.11542647
200848,1,employed,1,18497,.17907146
200849,1,student,0,10724,.82140279
200850,0,retired,1,3372,.35945073
200851,0,employed,1,5791,.43737575
200852,1,employed,1,7774,.6626116
200853,1,employed,1,8711,.56610495
200854,1,employed,1,14182,.54155284
200855,1,retired,1,8226,.36030939
200856,1,employed,0,18594,.12212957
200857,1,employed,0,9707,.29027396
200858,1,unemployed,1,7110,.86934233
200859,1,employed,1,43481,.82998276
200860,1,employed,0,22385,0
200861,1,student,0,0,.22527416
200862,0,retired,1,4667,.090989687
200863,0,retired,1,17763,0
200864,1,employed,1,63311,.18148752
200865,1,employed,1,11469,.75478101
200866,1,employed,0,8486,.11244389
200867,1,employed,0,9114,.10042469
200868,1,employed,1,122554,.6541205
200869,1,student,0,0,.85596973
200870,1,employed,1,6776,.48935381
200871,1,unemployed,0,13003,.55358565
200872,1,employed,1,115184,.033502568
200873,1,employed,1,7065,.91947228
200874,0,unemployed,1,0,.80628467
200875,1,employed,0,8473,0
200876,1,employed,1,9326,0
200877,1,employed,0,13035,.58335447
200878,1,employed,1,14285,0
200879,1,employed,1,9600,.67024046
200880,1,student,0,14112,.91130435
200881,1,employed,1,20943,.49577716
200882,1,employed,1,26776,0
200883,1,employed,1,5658,.5021162
200884,1,unemployed,1,7627,.96084398
200885,1,employed,1,9535,.62786567
200886,1,retired,1,8497,.28568074
200887,1,employed,1,7203,.74109972
200888,1,employed,1,9934,.2295626
200889,0,employed,1,10292,.69821531
200890,1,student,1,0,.89599454
200891,0,employed,1,9873,.30327946
200892,1,employed,0,24782,.89453638
200893,1,employed,1,24203,.93328291
200894,1,employed,1,13390,.41481876
200895,0,unemployed,1,5944,.37053642
200896,1,retired,1,6309,.12318195
200897,1,retired,1,5137,0
200898,1,student,0,3483,.9762693
200899,0,unemployed,1,19298,0
200900,0,employed,0,20621,.57843369
200901,1,employed,1,15227,.71475023
200902,1,employed,1,8297,.80139953
200903,0,unemployed,0,5927,0
200904,0,retired,0,3703,0
200905,0,employed,1,23170,.095225677
200906,1,unemployed,0,16110,.87684953
200907,0,employed,1,9869,0
200908,1,employed,0,17804,.79430944
200909,0,employed,1,5504,.10852398
200910,1,retired,0,6967,0
200911,0,employed,0,319770,0
200912,0,student,0,12349,.63206655
200913,1,employed,0,68522,.18420523
200914,1,retired,0,965,0
200915,1,employed,0,5799,0
200916,1,employed,1,16219,.61062312
200917,1,employed,0,12186,0
200918,0,employed,1,11694,0
200919,0,employed,1,9544,.55320871
200920,1,employed,1,18612,.83457613
200921,1,student,0,4367,.78544474
200922,0,employed,1,5178,.82241797
200923,1,employed,1,12273,.55465758
200924,1,employed,1,12150,0
200925,1,employed,1,15157,.52175391
200926,1,employed,1,49540,.70225185
200927,1,student,0,3514,.53144109
200928,1,student,0,118400,.85256642
200929,1,student,0,15512,.84422559
200930,1,employed,1,11707,.15382622
200931,0,retired,0,8904,.21010034
200932,1,employed,1,8851,.67818338
200933,1,employed,0,8320,.36216435
200934,1,employed,1,7987,.48237404
200935,1,student,1,0,.4516713
200936,1,employed,1,8582,.57153678
200937,0,employed,1,4530,0
200938,1,employed,1,20012,0
200939,1,unemployed,1,0,.099888973
200940,0,retired,1,7484,0
200941,1,retired,1,4660,.14357507
200942,1,retired,1,5165,.20638025
200943,1,retired,1,8462,.054505058
200944,0,student,0,0,.8453747
200945,0,employed,0,6540,.57917708
200946,1,employed,0,9216,.14598899
200947,1,student,0,0,.88509065
200948,1,employed,1,14199,.57386005
200949,1,employed,0,30002,.95855558
200950,1,student,0,0,.79579306
200951,1,employed,0,5519,.0035355443
200952,1,employed,1,5023,.39314514
200953,1,retired,0,3818,0
200954,0,employed,0,5858,0
200955,1,employed,0,5531,.029098108
200956,1,employed,1,10722,0
200957,1,employed,1,9912,.1935236
200958,1,employed,1,9892,.47781128
200959,1,employed,1,5949,.55003512
200960,1,student,0,0,.91298777
200961,1,employed,1,20521,.28132936
200962,1,employed,0,11457,.064032942
200963,1,retired,0,30662,.0024423208
200964,1,retired,0,40641,.2540831
200965,1,student,0,0,.803635
200966,1,student,1,0,.24570395
200967,1,student,0,11094,0
200968,1,employed,0,48865,0
200969,1,retired,1,12210,.087448843
200970,1,employed,1,36987,0
200971,0,student,0,5486,.1017451
200972,1,employed,1,48497,0
200973,1,employed,1,12293,.59177625
200974,0,unemployed,0,6102,.45331973
200975,1,employed,1,12139,0
200976,1,employed,1,68784,.77541417
200977,1,student,0,22072,.33878943
200978,0,retired,1,9905,.3813625
200979,1,unemployed,1,0,.0081554344
200980,0,student,0,93686,.99019831
200981,1,employed,0,15300,.7586078
200982,1,student,0,27876,.84097308
200983,1,employed,0,121907,.75422925
200984,1,employed,0,13483,.076208584
200985,1,employed,1,24057,.6621781
200986,1,employed,1,9186,.068591259
200987,1,employed,1,16255,0
200988,1,employed,0,10046,0
200989,0,student,0,0,0
200990,1,employed,1,10799,.32356125
200991,1,employed,1,71675,.62636065
200992,1,employed,1,13998,.8527987
200993,1,employed,0,15860,0
200994,1,unemployed,1,0,.5313623
200995,0,employed,1,6647,.15918708
200996,0,unemployed,1,0,.61514348
200997,1,unemployed,1,0,.018468602
200998,0,employed,0,15546,.83465397
200999,0,employed,1,9626,.66633904
201000,1,employed,1,27783,.56957853
201001,1,retired,1,14120,.36463669
201002,1,employed,0,11569,.59127712
201003,0,employed,0,11665,.020265125
201004,1,student,0,0,.85350084
201005,1,unemployed,0,7370,.50890714
201006,1,employed,0,30000,.55847728
201007,0,student,0,17524,.89301968
201008,1,employed,1,204523,.27027905
201009,1,retired,1,7186,.24754879
201010,1,employed,1,9774,.77396524
201011,1,employed,1,15661,.34970814
201012,1,student,0,17914,.14047013
201013,1,employed,1,5486,.70996529
201014,1,employed,0,9480,.5505141
201015,1,retired,0,132500,.18641105
201016,0,retired,1,34386,0
201017,0,employed,1,20070,.3761037
201018,1,student,0,0,0
201019,0,employed,0,12693,.5269742
201020,1,employed,1,62166,0
201021,0,employed,1,8566,0
201022,1,employed,1,7862,.32828405
201023,0,unemployed,1,0,.58740407
201024,0,unemployed,0,0,0
201025,1,employed,1,24955,.76440454
201026,1,student,0,0,.86143732
201027,1,retired,0,6848,.088475995
201028,1,employed,0,29152,.7972064
201029,0,employed,0,6913,.8510958
201030,1,student,0,0,.92626894
201031,0,unemployed,1,0,.67730045
201032,1,employed,0,97002,.30954507
201033,0,employed,1,10920,0
201034,1,employed,1,41185,0
201035,1,unemployed,1,17131,.97647363
201036,1,unemployed,1,5580,.71028167
201037,1,retired,0,6327,.11521526
201038,1,student,0,0,.72198379
201039,0,employed,1,92175,.28019366
201040,0,employed,1,8009,.014483642
201041,1,student,0,0,.9393689
201042,1,retired,1,12614,0
201043,1,employed,1,16136,.72433245
201044,0,unemployed,1,0,.74628055
201045,1,employed,0,56076,.48952103
201046,1,employed,0,7213,.52781588
201047,1,retired,1,13926,.0098360768
201048,1,unemployed,0,0,.58068788
201049,0,employed,1,7773,.84769171
201050,0,employed,1,34012,.1518877
201051,0,employed,1,5237,.26123205
201052,1,unemployed,1,0,0
201053,1,unemployed,0,0,.0036530336
201054,0,unemployed,1,11794,0
201055,1,employed,1,9463,.58516711
201056,1,employed,1,18885,0
201057,1,unemployed,0,6135,.88207954
201058,0,employed,1,6088,.79779905
201059,1,employed,1,10045,.008182128
201060,1,retired,1,4549,.060410656
201061,0,employed,1,5727,.64825726
201062,0,student,0,75284,.99893719
201063,0,student,0,9682,.73345011
201064,0,employed,1,28379,.54739857
201065,1,employed,1,72005,.64190096
201066,0,retired,1,3083,0
201067,0,retired,0,6092,.2024568
201068,0,retired,0,8903,.20840192
201069,1,employed,1,8334,.59447229
201070,1,unemployed,1,16974,.51451403
201071,1,unemployed,0,12072,0
201072,1,retired,1,4448,.013160989
201073,1,unemployed,1,10113,.87844169
201074,1,employed,1,6930,0
201075,1,student,0,26186,0
201076,1,retired,1,4165,0
201077,0,employed,0,14752,.024652569
201078,1,employed,1,26995,.58729893
201079,1,retired,0,9428,0
201080,0,retired,0,3316,0
201081,1,employed,1,7259,.7683332
201082,1,employed,1,6534,.76812172
201083,0,employed,1,26236,.60146886
201084,1,employed,1,11890,.62226504
201085,1,student,0,7862,.93052524
201086,0,student,0,15510,.80222023
201087,1,employed,1,19968,.86129659
201088,1,student,0,0,0
201089,1,retired,0,25584,.018154508
201090,1,employed,1,7571,.30048904
201091,1,retired,0,5128,.32343
201092,0,employed,1,5911,.6427983
201093,1,retired,1,50178,.069120154
201094,1,employed,1,7062,.59794223
201095,1,student,1,25018,.0042901509
201096,1,unemployed,1,0,.5500055
201097,0,employed,1,18457,.50591522
201098,1,employed,1,11159,0
201099,0,employed,1,26400,0
201100,1,employed,0,7017,.68646824
201101,1,employed,0,11515,.58736628
201102,0,employed,1,8792,.41099867
201103,0,employed,0,13680,0
201104,1,employed,1,44299,.79015034
201105,0,employed,1,5713,.8454237
201106,1,unemployed,0,12950,.74804348
201107,0,employed,0,58586,.4035753
201108,1,employed,0,8111,.50524652
201109,1,unemployed,0,16209,.84230125
201110,1,student,0,7264,0
201111,0,unemployed,1,6848,0
201112,1,retired,1,7705,.17454626
201113,1,employed,1,43346,.19679072
201114,1,student,1,0,.086897597
201115,0,student,0,0,.56489289
201116,1,student,0,17047,.88180238
201117,1,employed,1,8648,0
201118,0,unemployed,1,0,0
201119,0,employed,1,107578,.80855316
201120,1,student,0,0,.6218456
201121,1,retired,1,4483,.26663455
201122,1,student,0,0,.75286102
201123,1,unemployed,1,0,.50656825
201124,1,employed,1,11261,0
201125,1,student,0,3517,.33270878
201126,1,retired,0,22509,.30360734
201127,1,employed,0,11866,.03652031
201128,0,employed,1,7366,.62071592
201129,1,student,0,7710,.91272813
201130,1,employed,1,8212,0
201131,1,unemployed,1,0,0
201132,0,employed,1,24860,.2808423
201133,1,student,0,0,.041059617
201134,1,unemployed,1,7333,.54797822
201135,1,employed,1,13921,.72318286
201136,1,student,0,16471,.52399361
201137,1,employed,1,25608,.22025923
201138,1,employed,0,57541,.66304648
201139,1,employed,1,19597,.85358447
201140,1,employed,0,18421,0
201141,1,unemployed,1,16404,0
201142,0,unemployed,1,5197,.56895936
201143,1,employed,0,10508,.94657212
201144,1,employed,1,9570,.40573293
201145,0,unemployed,1,0,0
201146,1,employed,1,7488,.82194573
201147,0,employed,1,19039,.51049626
201148,0,employed,1,12960,0
201149,0,unemployed,1,8489,0
201150,1,retired,1,7275,.2876946
201151,1,student,0,0,.93939161
201152,1,employed,0,30974,.87252939
201153,0,unemployed,1,10246,.027462473
201154,0,employed,1,23037,0
201155,1,employed,1,8179,.304865
201156,1,student,1,15594,.62658918
201157,1,employed,1,89668,.50650972
201158,1,employed,1,8794,0
201159,1,employed,1,4964,.70792764
201160,0,employed,1,7520,.66251308
201161,1,employed,1,48220,.58795923
201162,1,employed,1,8727,.29168549
201163,1,retired,0,9274,.30286369
201164,0,employed,1,27456,.12600352
201165,1,employed,1,7592,.083794177
201166,1,employed,1,8671,.70381486
201167,1,employed,1,10285,.80852485
201168,1,employed,1,7049,0
201169,0,employed,1,48958,.73807615
201170,0,unemployed,1,0,0
201171,1,student,0,0,.83910048
201172,0,employed,0,16155,.8245405
201173,1,employed,1,7860,.56345278
201174,1,employed,0,7658,.19519287
201175,1,employed,1,8936,.65434831
201176,0,employed,1,4170,.87756157
201177,1,employed,0,18729,.50328982
201178,0,employed,1,61878,.66512704
201179,0,employed,1,6757,.51350969
201180,1,employed,1,14812,.57867372
201181,1,employed,1,15545,.35012069
201182,1,employed,0,12597,.3390179
201183,1,employed,1,19991,0
201184,0,retired,1,3468,.37783557
201185,1,employed,1,33246,.88910103
201186,1,employed,1,18292,.25322109
201187,0,employed,1,5411,.68741536
201188,1,unemployed,0,0,.70168442
201189,1,retired,0,121800,.035601888
201190,1,employed,0,6624,.35471186
201191,1,retired,0,10056,.22905715
201192,1,employed,0,12477,0
201193,0,student,0,0,.16873984
201194,0,employed,1,6274,.59154558
201195,1,retired,0,6560,.30933037
201196,1,employed,1,76355,.26295763
201197,0,employed,1,38553,.63130713
201198,1,unemployed,1,0,.47204128
201199,1,employed,1,6557,0
201200,1,employed,1,188517,0
201201,0,retired,0,6943,0
201202,0,employed,1,19135,.20193243
201203,1,retired,0,6064,.17986643
201204,0,employed,1,15556,.67417598
201205,1,unemployed,1,93168,.010037774
201206,0,student,0,7741,.92850024
201207,1,employed,1,7975,.64207083
201208,1,employed,1,23422,.4461371
201209,0,employed,1,8487,.54296172
201210,1,retired,1,3844,.34129006
201211,0,employed,1,5604,.71381885
201212,1,employed,1,5218,.85766214
201213,0,retired,0,6413,.25023475
201214,1,student,0,17481,.031162856
201215,1,employed,1,21236,.56865883
201216,1,employed,0,43505,.44890216
201217,1,student,0,19907,.8467406
201218,1,employed,1,155593,.68497699
201219,1,employed,0,14133,.79089898
201220,0,employed,0,33331,.86069685
201221,0,retired,1,537,.22855909
201222,0,unemployed,0,0,.036940094
201223,1,unemployed,1,17635,.089000173
201224,1,employed,0,9330,.63610011
201225,1,employed,1,12854,.7052893
201226,1,unemployed,0,0,.049726535
201227,0,employed,1,5165,.52147692
201228,1,employed,1,7778,0
201229,1,employed,0,35472,.63137764
201230,0,student,0,3131,0
201231,1,employed,1,30092,.65961552
201232,1,student,0,0,.8633039
201233,0,unemployed,1,0,0
201234,1,employed,1,10550,.56656009
201235,0,unemployed,1,5793,.31383255
201236,0,retired,0,2178,.29696852
201237,1,employed,1,15719,0
201238,1,employed,0,8236,.66761029
201239,1,unemployed,0,11226,0
201240,1,employed,0,29237,.68922156
201241,0,employed,1,10386,0
201242,0,retired,1,11563,.27815777
201243,1,retired,1,11661,0
201244,1,employed,1,13604,.7452985
201245,1,employed,1,30444,.81076813
201246,1,employed,0,5958,.60293537
201247,1,employed,0,19770,0
201248,0,employed,1,11823,.1594338
201249,1,unemployed,1,0,.39139593
201250,0,student,0,14412,.81005573
201251,1,employed,1,48033,.66883302
201252,1,employed,1,92285,0
201253,0,employed,1,5734,.64892459
201254,1,employed,1,7855,.15144156
201255,1,employed,1,13607,0
201256,1,employed,1,12136,.56046003
201257,0,retired,0,5242,0
201258,1,student,0,0,0
201259,1,student,0,0,.8432011
201260,1,student,0,0,.96228254
201261,1,employed,1,12298,.71889371
201262,1,unemployed,1,8022,.58061844
201263,1,employed,1,7625,.35290271
201264,1,employed,1,9160,0
201265,1,employed,0,8172,.62493253
201266,0,employed,0,21859,0
201267,1,employed,1,14324,.68153626
201268,1,employed,1,36353,.63648272
201269,0,employed,1,13452,.56570482
201270,1,employed,1,10950,0
201271,0,student,1,0,.3793692
201272,1,employed,1,18981,.22791131
201273,1,employed,1,33013,.55412894
201274,0,employed,1,8156,0
201275,1,employed,1,39654,.58742821
201276,1,student,0,0,.75572598
201277,1,employed,1,6151,.53325677
201278,1,student,0,0,.21503034
201279,1,unemployed,1,7300,.59561914
201280,1,student,0,4030,.88026017
201281,0,student,0,11773,.50931036
201282,1,employed,1,8193,.66231126
201283,0,retired,0,4861,0
201284,1,employed,1,9999,.23613136
201285,1,employed,1,6615,.45452708
201286,1,student,1,6033,.75209582
201287,0,student,0,0,.18878287
201288,1,employed,0,12225,.602121
201289,0,employed,1,11608,.37588021
201290,1,employed,1,33436,0
201291,1,employed,1,21403,.4443562
201292,1,student,0,4035,.99620146
201293,1,student,0,0,.91146034
201294,0,unemployed,1,0,0
201295,0,employed,1,23745,.7295962
201296,1,employed,1,25350,0
201297,1,employed,1,36929,.56912309
201298,1,student,1,0,.99124479
201299,1,retired,1,5644,0
201300,1,unemployed,1,8022,.41072005
201301,1,student,0,75073,.92079228
201302,1,employed,1,6005,.28727522
201303,1,student,1,0,.40956134
201304,1,retired,0,15388,.0061915899
201305,1,retired,0,4824,0
201306,1,employed,1,14624,.19099845
201307,1,student,1,16779,.94274187
201308,1,retired,1,9415,.040612873
201309,1,student,0,0,.84928691
201310,0,employed,1,10161,.25716767
201311,0,employed,1,7863,.51716071
201312,1,employed,0,9554,.44858783
201313,1,unemployed,1,0,.8298437
201314,1,employed,0,12213,.60884565
201315,1,employed,1,7675,0
201316,1,student,0,0,.63594419
201317,1,employed,1,17486,.15879659
201318,1,employed,1,196353,.84741241
201319,1,employed,1,48384,0
201320,1,employed,1,8342,.11589634
201321,0,employed,1,10422,.64611483
201322,1,student,0,0,.75746018
201323,1,employed,0,23467,.63652486
201324,1,retired,1,26652,.10433556
201325,1,employed,0,14873,.26598704
201326,1,employed,0,42675,.08729405
201327,1,employed,1,19054,.46279019
201328,0,employed,0,557339,.82839096
201329,1,employed,1,17419,.54871458
201330,1,employed,0,17032,.39740151
201331,1,employed,0,13731,.83347648
201332,1,unemployed,0,0,.21915925
201333,0,employed,1,4387,.16613208
201334,1,student,0,9206,.27717376
201335,0,employed,0,7617,.58154142
201336,1,employed,1,10531,0
201337,1,retired,0,29321,.38240215
201338,0,unemployed,1,11578,.5787605
201339,1,employed,0,9080,.87050748
201340,1,employed,1,136072,.11585678
201341,1,retired,1,11898,0
201342,1,unemployed,0,0,.72637159
201343,1,student,0,0,.89722812
201344,0,student,0,0,.8364616
201345,1,retired,1,15982,.09836714
201346,1,employed,1,13266,.53528219
201347,1,student,0,0,0
201348,0,employed,1,9205,.57582057
